document_name,run_index,cache_name,document_load_seconds,create_seconds,cache_active_seconds,delete_seconds,cached_token_count,create_success,delete_success,error_message
dc1.png,0,,0.0005584169994108379,1.7261757500018575,0.0,0.0,,False,True,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'TotalCachedContentStorageTokensPerModelFreeTier limit exceeded for model gemini-3.5-flash-lite: limit=0, requested=1081', 'status': 'RESOURCE_EXHAUSTED'}}"
dc2.png,0,,0.00038241699803620577,1.090863666999212,0.0,0.0,,False,True,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'TotalCachedContentStorageTokensPerModelFreeTier limit exceeded for model gemini-3.5-flash-lite: limit=0, requested=1093', 'status': 'RESOURCE_EXHAUSTED'}}"
