document_name,approach,agent_name,agent_number,run_index,start_time,end_time,latency_seconds,document_load_seconds,gemini_api_latency_seconds,total_agent_latency_seconds,input_token_count,output_token_count,total_token_count,model_name,success,error_message
dc1.png,A,document_extraction,1,0,2026-09-16T17:51:38.549513+00:00,2026-09-16T17:51:40.747331+00:00,2.198010541000258,0.00032466599805047736,2.1976858750022075,2.198010541000258,1132,192,1324,gemini-3.5-flash-lite,True,
dc1.png,A,document_classification,2,0,2026-09-16T17:51:40.747460+00:00,2026-09-16T17:51:41.976685+00:00,1.2292141249999986,0.0,1.2292141249999986,1.2292141249999986,250,40,290,gemini-3.5-flash-lite,True,
dc1.png,A,schema_extraction,3,0,2026-09-16T17:51:41.976912+00:00,2026-09-16T17:51:43.100723+00:00,1.1238021249992016,0.0,1.1238021249992016,1.1238021249992016,255,93,348,gemini-3.5-flash-lite,True,
dc2.png,A,document_extraction,1,0,2026-09-16T17:51:43.102315+00:00,2026-09-16T17:51:44.853644+00:00,1.752736874997936,0.0014184999999997672,1.7513183749979362,1.752736874997936,1144,214,1358,gemini-3.5-flash-lite,True,
dc2.png,A,document_classification,2,0,2026-09-16T17:51:44.853718+00:00,2026-09-16T17:51:46.286625+00:00,1.432900374999008,0.0,1.432900374999008,1.432900374999008,272,45,317,gemini-3.5-flash-lite,True,
dc2.png,A,schema_extraction,3,0,2026-09-16T17:51:46.286687+00:00,2026-09-16T17:51:47.376456+00:00,1.0897604580022744,0.0,1.0897604580022744,1.0897604580022744,277,102,379,gemini-3.5-flash-lite,True,
dc1.png,B,document_extraction,1,0,2026-09-16T17:51:47.377332+00:00,2026-09-16T17:51:49.011808+00:00,1.6350150430007488,0.0005532089999178424,1.634461834000831,1.6350150430007488,1132,166,1298,gemini-3.5-flash-lite,True,
dc1.png,B,document_classification,2,0,2026-09-16T17:51:49.012725+00:00,2026-09-16T17:51:50.570269+00:00,1.5581343329977244,0.0006042499990144279,1.55753008299871,1.5581343329977244,1126,35,1161,gemini-3.5-flash-lite,True,
dc1.png,B,schema_extraction,3,0,2026-09-16T17:51:50.570940+00:00,2026-09-16T17:51:52.201605+00:00,1.631169291002152,0.0005157500017958228,1.6306535410003562,1.631169291002152,1131,91,1222,gemini-3.5-flash-lite,True,
dc2.png,B,document_extraction,1,0,2026-09-16T17:51:52.202337+00:00,2026-09-16T17:51:53.918236+00:00,1.716218708002998,0.0003309580024506431,1.7158877500005474,1.716218708002998,1144,202,1346,gemini-3.5-flash-lite,True,
dc2.png,B,document_classification,2,0,2026-09-16T17:51:53.918437+00:00,2026-09-16T17:51:55.369463+00:00,1.4511282079984085,0.00011270799950580113,1.4510154999989027,1.4511282079984085,1138,32,1170,gemini-3.5-flash-lite,True,
dc2.png,B,schema_extraction,3,0,2026-09-16T17:51:55.369969+00:00,2026-09-16T17:51:56.492495+00:00,1.1228433739961474,0.00032958299925667234,1.1225137909968907,1.1228433739961474,1143,82,1225,gemini-3.5-flash-lite,True,
